method,stage,stage_task,eval_task,mse,rmse,mae,freq_band
ER,16,KBS_MokPo_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,49.46839872996012,7.033377476714876,5.368789196014404,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.688515981038414,7.725834322650106,6.063802083333333,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.55443986256917,8.096569635504235,6.313349604606628,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,80.74851735432942,8.98601788081514,7.186107834180196,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,65.4381841023763,8.089387127735716,6.39754577477773,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.07132021586101,8.310915726673025,6.416492819786072,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,116.6104284922282,10.798630861930052,7.926211595535278,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,133.3724905649821,11.54870081719074,8.15692683060964,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,43.543998877207436,6.598787682385867,4.955361445744832,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,SBS_LTE_2.1G.csv,42.64555152257284,6.530356155874872,4.801134089628856,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,83.54390112559001,9.140235288305767,6.735655029614766,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,92.86112435658772,9.636447704241835,6.504431962966919,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,67.75234079360962,8.231181008434307,5.923452893892924,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,100.00592613220215,10.000296302220358,7.032671173413594,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,96.34685103098552,9.815643179689527,7.005272467931111,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,86.19895617167155,9.284339296453547,7.06883720556895,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,76.41334788004558,8.741472866745374,6.736559430758159,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,57.46174907684326,7.580352833268598,5.944837331771851,LTE_2.1G
ER,17,KBS_SunCheon_LTE_2.1G.csv,KBS_SunCheon_LTE_2.1G.csv,197.8529888788859,14.066022496743203,10.271721363067627,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.68413019180298,7.462179989239269,5.735916356245677,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.30631224314372,8.081232099323946,6.2721506754557295,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,83.76863288879395,9.152520575709948,7.273980140686035,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,65.15238157908122,8.0717025204774,6.31467592716217,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,68.13996855417888,8.254693728672123,6.283133506774902,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,119.84623718261719,10.947430620132616,8.042747298876444,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,137.07208124796549,11.707778664117523,8.336271166801453,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,41.933921019236244,6.475640587558597,4.803065339724223,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,40.56823484102885,6.369319809919176,4.639678319295247,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,83.72469600041707,9.150119999235915,6.660089651743571,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,95.79825019836426,9.787658054834377,6.8352893988291425,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,65.58698717753093,8.098579330816667,5.466267128785451,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,95.43118985493977,9.76888887514541,6.907350063323975,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,96.33620262145996,9.815100744335739,7.034164667129517,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,81.65105692545573,9.036097438908886,6.808856844902039,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,75.37595907847087,8.68193291142421,6.464315295219421,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,57.194040616353355,7.562674170976385,5.905416170756022,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_SunCheon_LTE_2.1G.csv,203.58186848958334,14.268211818219665,10.385249733924866,LTE_2.1G
ER,18,KBS_GwangJu_LTE_2.1G.csv,KBS_GwangJu_LTE_2.1G.csv,55.94718329111735,7.4797849762621755,5.615177551905314,LTE_2.1G
EWC,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.33068402608236,7.3027860454817075,5.150046785672505,LTE_2.1G
EWC,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,54.62839206059774,7.391102222307424,5.334109127521515,LTE_2.1G
EWC,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.90439256032307,8.05632624465538,5.842708746592204,LTE_2.1G
EWC,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,54.62928692499796,7.391162758659693,5.37472128868103,LTE_2.1G
EWC,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.97190316518147,8.122308979913376,5.917673707008362,LTE_2.1G
EWC,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,86.3548075358073,9.292728745412044,6.934219678243001,LTE_2.1G
EWC,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.70519987742106,7.5302855110162366,5.6444657643636065,LTE_2.1G
EWC,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.51624870300293,8.094210814094412,5.996619760990143,LTE_2.1G
EWC,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,82.81837972005208,9.100460412531449,6.877616842587789,LTE_2.1G
EWC,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.84792915980021,7.800508262914681,5.75580761830012,LTE_2.1G
EWC,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,57.10570685068766,7.556831799814501,5.631513158480327,LTE_2.1G
EWC,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.84274101257324,8.052499053869752,5.943024297555287,LTE_2.1G
EWC,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,81.52053960164388,9.028872554291809,6.804695924123128,LTE_2.1G
EWC,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,59.79224236806234,7.732544365735145,5.685970405737559,LTE_2.1G
EWC,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,68.43724314371745,8.272680529533185,5.970962047576904,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.950968424479164,7.546586541243608,5.2683809995651245,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.44575548171997,8.089855096460008,5.684361219406128,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,86.30684471130371,9.29014772279234,6.774404565493266,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,62.08898297945658,7.8796562729256525,5.583552082379659,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.78782717386882,8.353910890946157,5.802359064420064,LTE_2.1G
EWC,5,MBC_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,141.49535369873047,11.895181953157778,8.276163140932718,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,57.5335119565328,7.585084835157271,5.332780281702678,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.08564678827922,8.067567588082495,5.699491381645203,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,84.15085665384929,9.173377603361223,6.7006566524505615,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.83452264467875,7.799648879576487,5.530170559883118,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,68.9476588567098,8.303472698618922,5.767419854799907,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,138.15758069356283,11.754045290603692,8.162964741388956,LTE_2.1G
EWC,6,KBS_ChungJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,158.89876238505045,12.605505241165483,8.42659560839335,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,87.95192019144694,9.378268507109771,8.038054585456848,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,85.43634859720866,9.243178489957264,7.736917694409688,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,85.08522097269694,9.224165055586166,7.633859793345134,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,73.58288701375325,8.578046806456191,7.064086516698201,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,87.2415657043457,9.340319357727855,7.6954216957092285,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,119.60239092508952,10.936287803687755,8.766982436180115,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,135.9006690979004,11.657644234488389,8.9312930504481,LTE_2.1G
EWC,7,KBS_main_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,86.51937675476074,9.301579261327657,7.666869441668193,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,99.01625442504883,9.950691153133477,8.643717845280966,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,95.47023137410481,9.770886928733994,8.285018761952719,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,92.61100896199544,9.62346138154019,8.032377084096273,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,83.34184837341309,9.129175667792415,7.587788105010986,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,97.84081776936848,9.891451752365194,8.300273458162943,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,127.76636250813802,11.30337836702541,9.248542070388794,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,146.7786070505778,12.115222121388356,9.54597274462382,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,96.73045094807942,9.835164002093682,8.249790986378988,LTE_2.1G
EWC,8,SBS_LTE_2.1G.csv,SBS_LTE_2.1G.csv,89.65032418568929,9.468385511040902,7.997538487116496,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,92.94699732462566,9.640902308634066,8.30060080687205,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,88.9752124150594,9.43266730119638,7.93568229675293,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,86.31530380249023,9.290602983794445,7.732567707697551,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,76.16107018788655,8.727031006469872,7.225044846534729,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,90.67248153686523,9.522209908254766,7.914682428042094,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,120.58622487386067,10.98117593310756,8.86736003557841,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,136.77292505900064,11.694995727190355,9.023458282152811,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,91.84024874369304,9.5833318185114,7.953633904457092,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,SBS_LTE_2.1G.csv,85.03960132598877,9.221691890645054,7.71645720799764,LTE_2.1G
EWC,9,MBC_sa_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,106.90092658996582,10.33929042971353,8.331518729527792,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,68.21307277679443,8.259120581320655,6.140919287999471,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,81.28414853413899,9.015772209530306,6.686781287193298,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,94.79562123616536,9.73630429044642,7.289723475774129,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,73.29642566045125,8.561333170742232,6.284514764944713,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,86.78538386027019,9.315867316587875,6.59475302696228,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,154.44386545817056,12.427544627084249,8.677803675333658,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,165.58812522888184,12.86810495872962,8.727300445238749,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,60.39037768046061,7.771124608475958,5.918249090512593,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,SBS_LTE_2.1G.csv,56.391366958618164,7.509418549968976,5.635713517665863,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,101.29813353220622,10.06469738900312,7.374134381612142,LTE_2.1G
EWC,10,KBS_KangNeung_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,177.97646458943686,13.340782008167169,10.207324584325155,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,91.3534049987793,9.557897519788508,7.779635985692342,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,95.82368914286296,9.788957510524957,7.85010560353597,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,90.7815767923991,9.527936649264577,7.539140899976094,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,77.07034301757812,8.778971637816023,6.893869916598002,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,94.75116157531738,9.73402083289929,7.45914626121521,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,135.17572466532388,11.626509565012359,8.63880721728007,LTE_2.1G
EWC,11,MBC_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,142.65401649475098,11.943785685231923,8.472009539604187,LTE_2.1G
